TimeStamp,open,high,low,close,Volume
2021-03-30 11:10:00,394.64,394.82,394.525,394.645,567181
2021-03-30 11:15:00,394.65,394.78,394.51,394.65,421409
2021-03-30 11:20:00,394.65,394.67,394.3319,394.46,462502
2021-03-30 11:25:00,394.44,394.52,394.21,394.48,282767
2021-03-30 11:30:00,394.485,394.84,394.27,394.65,395557
2021-03-30 11:35:00,394.65,394.72,394.52,394.67,220889
2021-03-30 11:40:00,394.65,394.77,394.48,394.72,233482
2021-03-30 11:45:00,394.719,394.94,394.33,394.38,482850
2021-03-30 11:50:00,394.38,394.4,394.08,394.09,353923
2021-03-30 11:55:00,394.05,394.17,393.95,394.03,277305
2021-03-30 12:00:00,394.06,394.28,393.93,394.115,283017
2021-03-30 12:05:00,394.12,394.25,394.07,394.21,195496
2021-03-30 12:10:00,394.21,394.22,393.95,394.02,245991
2021-03-30 12:15:00,394.02,394.1,393.69,393.715,318814
2021-03-30 12:20:00,393.72,393.86,393.49,393.83,281224
2021-03-30 12:25:00,393.85,394.07,393.7801,393.96,211653
2021-03-30 12:30:00,393.96,394.11,393.85,393.95,175731
2021-03-30 12:35:00,393.94,394.26,393.74,394.15,224392
2021-03-30 12:40:00,394.165,394.195,393.8,393.8,202793
2021-03-30 12:45:00,393.8,393.99,393.79,393.91,183258
2021-03-30 12:50:00,393.91,394.05,393.66,393.96,231480
2021-03-30 12:55:00,393.955,394.13,393.9,393.96,164077
2021-03-30 13:00:00,393.96,393.96,393.53,393.7,203835
2021-03-30 13:05:00,393.72,393.81,393.4125,393.65,301281
2021-03-30 13:10:00,393.63,393.85,393.589,393.78,175419
2021-03-30 13:15:00,393.77,393.985,393.77,393.92,120983
2021-03-30 13:20:00,393.92,394.23,393.92,394.23,145564
2021-03-30 13:25:00,394.23,394.3281,394.12,394.18,212404
2021-03-30 13:30:00,394.141,394.24,393.9,394.005,230459
2021-03-30 13:35:00,394.0,394.335,393.91,394.29,264358
2021-03-30 13:40:00,394.28,394.35,394.1408,394.18,129761
2021-03-30 13:45:00,394.17,394.309,394.06,394.1,150588
2021-03-30 13:50:00,394.11,394.3,394.09,394.17,128468
2021-03-30 13:55:00,394.17,394.24,394.03,394.04,109225
2021-03-30 14:00:00,394.01,394.03,393.72,393.83,361720
2021-03-30 14:05:00,393.825,394.21,393.79,394.16,192410
2021-03-30 14:10:00,394.14,394.2081,393.95,394.2081,140769
2021-03-30 14:15:00,394.205,394.46,394.08,394.3,236609
2021-03-30 14:20:00,394.28,394.42,393.97,394.2,265630
2021-03-30 14:25:00,394.2419,394.37,394.21,394.255,214864
2021-03-30 14:30:00,394.2719,394.54,394.2007,394.48,234482
2021-03-30 14:35:00,394.44,394.47,394.22,394.24,193953
2021-03-30 14:40:00,394.23,394.48,394.1,394.16,240528
2021-03-30 14:45:00,394.16,394.41,394.16,394.41,146168
2021-03-30 14:50:00,394.41,394.635,394.3,394.52,307931
2021-03-30 14:55:00,394.53,395.19,394.44,395.12,522399
2021-03-30 15:00:00,395.12,395.42,394.8519,395.3,371769
2021-03-30 15:05:00,395.28,395.28,395.16,395.165,127655
2021-03-30 15:10:00,395.15,395.15,394.8,394.945,307702
2021-03-30 15:15:00,394.9581,395.08,394.83,394.95,204419
2021-03-30 15:20:00,394.96,395.2,394.91,395.2,183487
2021-03-30 15:25:00,395.19,395.22,394.995,395.1,185968
2021-03-30 15:30:00,395.09,395.26,395.08,395.16,353402
2021-03-30 15:35:00,395.15,395.37,394.88,394.88,314519
2021-03-30 15:40:00,394.9,394.96,394.655,394.685,231480
2021-03-30 15:45:00,394.67,394.785,394.52,394.54,466963
2021-03-30 15:50:00,394.43,394.43,393.84,393.84,939743
2021-03-30 15:55:00,393.86,394.415,393.5,394.415,1714512
2021-03-31 09:30:00,394.73,395.88,394.73,395.792,986464
2021-03-31 09:35:00,395.79,396.215,395.79,396.215,769974
2021-03-31 09:40:00,396.215,396.35,396.0499,396.0499,535763
2021-03-31 09:45:00,396.12,396.23,395.96,396.12,584715
2021-03-31 09:50:00,396.11,396.21,395.84,396.11,494379
2021-03-31 09:55:00,396.1,396.2498,396.04,396.1,234441
2021-03-31 10:00:00,396.1,396.51,396.1,396.4,504845
2021-03-31 10:05:00,396.4,396.54,396.3401,396.415,290669
2021-03-31 10:10:00,396.45,396.47,396.195,396.2,267631
2021-03-31 10:15:00,396.1802,396.36,396.07,396.36,366494
2021-03-31 10:20:00,396.36,396.49,396.31,396.32,356571
2021-03-31 10:25:00,396.3,396.38,395.99,396.06,372937
2021-03-31 10:30:00,396.07,396.32,395.995,396.22,370310
2021-03-31 10:35:00,396.22,396.4,396.22,396.4,226226
2021-03-31 10:40:00,396.455,396.93,396.45,396.77,591095
2021-03-31 10:45:00,396.77,396.85,396.625,396.65,268465
2021-03-31 10:50:00,396.64,396.95,396.63,396.9,259751
2021-03-31 10:55:00,396.89,396.975,396.82,396.86,251703
2021-03-31 11:00:00,396.86,396.98,396.83,396.88,316479
2021-03-31 11:05:00,396.9,396.95,396.7,396.77,266839
2021-03-31 11:10:00,396.765,396.91,396.73,396.82,182424
2021-03-31 11:15:00,396.86,396.9,396.73,396.7708,260626
2021-03-31 11:20:00,396.767,396.84,396.58,396.64,219909
2021-03-31 11:25:00,396.6419,396.73,396.55,396.615,241988
2021-03-31 11:30:00,396.615,396.78,396.5,396.57,340913
2021-03-31 11:35:00,396.55,396.84,396.55,396.79,290460
2021-03-31 11:40:00,396.77,396.82,396.62,396.655,239090
2021-03-31 11:45:00,396.68,397.01,396.68,397.01,282788
2021-03-31 11:50:00,397.01,397.12,397.01,397.11,374959
2021-03-31 11:55:00,397.1499,397.23,397.03,397.12,336139
2021-03-31 12:00:00,397.13,397.29,397.13,397.29,227435
2021-03-31 12:05:00,397.29,397.35,397.27,397.31,140101
2021-03-31 12:10:00,397.31,397.355,397.2315,397.35,188011
2021-03-31 12:15:00,397.35,397.4,397.26,397.4,206191
2021-03-31 12:20:00,397.4,397.46,397.33,397.46,120546
2021-03-31 12:25:00,397.46,397.47,397.31,397.33,187323
2021-03-31 12:30:00,397.34,397.48,397.34,397.46,123777
2021-03-31 12:35:00,397.46,397.5199,397.43,397.5119,95694
2021-03-31 12:40:00,397.52,397.62,397.51,397.6,223016
2021-03-31 12:45:00,397.6,397.63,397.555,397.555,93484
2021-03-31 12:50:00,397.575,397.585,397.5,397.51,127551
2021-03-31 12:55:00,397.51,397.62,397.48,397.615,133972
2021-03-31 13:00:00,397.615,397.74,397.61,397.7,385008
2021-03-31 13:05:00,397.71,397.86,397.695,397.84,223078
2021-03-31 13:10:00,397.845,397.98,397.8413,397.92,160866
2021-03-31 13:15:00,397.9119,397.96,397.73,397.77,123735
2021-03-31 13:20:00,397.77,397.77,397.65,397.72,128197
2021-03-31 13:25:00,397.72,397.84,397.71,397.82,93505
2021-03-31 13:30:00,397.82,397.94,397.82,397.935,125195
2021-03-31 13:35:00,397.935,397.99,397.779,397.78,170957
2021-03-31 13:40:00,397.77,397.81,397.5019,397.57,258124
2021-03-31 13:45:00,397.57,397.64,397.53,397.62,222286
2021-03-31 13:50:00,397.61,397.79,397.6,397.74,139059
2021-03-31 13:55:00,397.745,397.87,397.73,397.74,123965
2021-03-31 14:00:00,397.72,397.73,397.44,397.6,318189
2021-03-31 14:05:00,397.6,397.6299,397.38,397.38,225809
2021-03-31 14:10:00,397.37,397.47,397.095,397.4,264629
2021-03-31 14:15:00,397.4,397.48,397.29,397.34,246470
2021-03-31 14:20:00,397.34,397.45,397.2584,397.37,137850
2021-03-31 14:25:00,397.38,397.44,397.3201,397.425,148232
2021-03-31 14:30:00,397.42,397.68,397.42,397.615,205753
2021-03-31 14:35:00,397.625,397.71,397.5101,397.5101,135077
2021-03-31 14:40:00,397.515,397.63,397.15,397.45,299675
2021-03-31 14:45:00,397.465,397.52,397.23,397.26,199040
2021-03-31 14:50:00,397.25,397.4,397.23,397.38,135556
2021-03-31 14:55:00,397.37,397.595,397.17,397.2,218325
2021-03-31 15:00:00,397.25,397.64,397.25,397.615,282142
2021-03-31 15:05:00,397.65,397.65,397.405,397.56,171312
2021-03-31 15:10:00,397.56,397.595,397.31,397.405,225914
2021-03-31 15:15:00,397.41,397.75,397.39,397.4499,360261
2021-03-31 15:20:00,397.455,397.505,397.28,397.34,247929
2021-03-31 15:25:00,397.3,397.47,397.22,397.24,214593
2021-03-31 15:30:00,397.24,397.54,397.18,397.255,356195
2021-03-31 15:35:00,397.2833,397.305,396.875,396.875,408775
2021-03-31 15:40:00,396.875,397.06,396.72,396.725,556736
2021-03-31 15:45:00,396.65,396.842,396.57,396.7,637733
2021-03-31 15:50:00,396.67,397.28,396.61,396.68,1295938
2021-03-31 15:55:00,396.66,396.84,396.13,396.13,3735142
2021-04-01 09:30:00,396.33,398.665,396.33,398.64,1196950
2021-04-01 09:35:00,398.65,398.7,398.55,398.55,536284
2021-04-01 09:40:00,398.55,398.76,398.36,398.405,640172
2021-04-01 09:45:00,398.41,398.6,398.335,398.335,293379
2021-04-01 09:50:00,398.33,398.66,398.33,398.56,314624
2021-04-01 09:55:00,398.5,398.54,398.275,398.355,256623
2021-04-01 10:00:00,398.38,398.63,398.27,398.62,578565
2021-04-01 10:05:00,398.59,399.01,398.56,398.99,639463
2021-04-01 10:10:00,398.95,399.01,398.87,398.94,330510
2021-04-01 10:15:00,398.94,399.185,398.94,399.15,345709
2021-04-01 10:20:00,399.13,399.13,398.975,399.035,272697
2021-04-01 10:25:00,399.04,399.21,398.92,399.21,260147
2021-04-01 10:30:00,399.21,399.26,399.0984,399.16,318335
2021-04-01 10:35:00,399.165,399.29,399.0,399.035,253746
2021-04-01 10:40:00,399.035,399.31,398.97,399.3,305492
2021-04-01 10:45:00,399.3,399.3089,399.15,399.1911,172104
2021-04-01 10:50:00,399.1719,399.24,398.79,398.859,236609
2021-04-01 10:55:00,398.83,399.2686,398.83,399.2686,318793
2021-04-01 11:00:00,399.2686,399.51,399.2686,399.495,571330
2021-04-01 11:05:00,399.49,399.49,399.12,399.32,399643
2021-04-01 11:10:00,399.33,399.4,399.12,399.19,245636
2021-04-01 11:15:00,399.17,399.3,399.07,399.1081,251515
2021-04-01 11:20:00,399.1001,399.45,399.08,399.19,219013
2021-04-01 11:25:00,399.19,399.28,399.1181,399.225,197601
2021-04-01 11:30:00,399.23,399.39,399.1411,399.18,175356
2021-04-01 11:35:00,399.18,399.26,399.085,399.21,168455
2021-04-01 11:40:00,399.21,399.25,399.0719,399.22,160408
2021-04-01 11:45:00,399.2294,399.33,399.08,399.22,139330
2021-04-01 11:50:00,399.23,399.2984,399.16,399.195,109934
2021-04-01 11:55:00,399.195,399.42,399.1631,399.1631,143896
2021-04-01 12:00:00,399.17,399.48,399.1611,399.46,124215
2021-04-01 12:05:00,399.46,399.68,399.46,399.62,274094
2021-04-01 12:10:00,399.63,399.65,399.48,399.54,258395
2021-04-01 12:15:00,399.54,399.67,399.43,399.67,195412
2021-04-01 12:20:00,399.6619,399.74,399.64,399.72,168643
2021-04-01 12:25:00,399.72,399.78,399.68,399.74,111039
2021-04-01 12:30:00,399.74,399.8,399.72,399.76,127092
2021-04-01 12:35:00,399.73,399.77,399.6599,399.75,132825
2021-04-01 12:40:00,399.75,399.77,399.6,399.71,154049
2021-04-01 12:45:00,399.705,399.84,399.6507,399.6507,143229
2021-04-01 12:50:00,399.635,399.72,399.58,399.68,129135
2021-04-01 12:55:00,399.68,399.79,399.68,399.72,87313
2021-04-01 13:00:00,399.725,399.82,399.69,399.71,155050
2021-04-01 13:05:00,399.715,399.76,399.56,399.56,152048
2021-04-01 13:10:00,399.56,399.59,399.5,399.555,134743
2021-04-01 13:15:00,399.565,399.61,399.3387,399.39,179672
2021-04-01 13:20:00,399.38,399.57,399.38,399.4889,152631
2021-04-01 13:25:00,399.4889,399.54,399.3821,399.3821,170999
2021-04-01 13:30:00,399.39,399.735,399.3501,399.705,195475
2021-04-01 13:35:00,399.71,399.795,399.6611,399.78,100802
2021-04-01 13:40:00,399.78,399.859,399.755,399.81,123006
2021-04-01 13:45:00,399.8,399.81,399.61,399.6219,120233
2021-04-01 13:50:00,399.63,399.74,399.595,399.69,107119
2021-04-01 13:55:00,399.68,399.71,399.647,399.671,63421
2021-04-01 14:00:00,399.66,399.75,399.63,399.72,115876
2021-04-01 14:05:00,399.73,399.75,399.63,399.63,102720
2021-04-01 14:10:00,399.64,399.77,399.61,399.76,77640
2021-04-01 14:15:00,399.76,399.77,399.69,399.73,87772
2021-04-01 14:20:00,399.73,399.94,399.73,399.925,153549
2021-04-01 14:25:00,399.9208,399.93,399.8,399.87,130532
2021-04-01 14:30:00,399.86,399.9,399.825,399.875,86563
2021-04-01 14:35:00,399.88,399.93,399.87,399.92,82685
2021-04-01 14:40:00,399.91,399.99,399.887,399.96,150713
2021-04-01 14:45:00,399.97,399.985,399.85,399.9266,115479
2021-04-01 14:50:00,399.93,399.9889,399.91,399.93,68028
2021-04-01 14:55:00,399.93,399.985,399.9,399.9399,100448
2021-04-01 15:00:00,399.9301,399.9899,399.78,399.839,191305
2021-04-01 15:05:00,399.82,399.86,399.67,399.86,145376
2021-04-01 15:10:00,399.86,399.92,399.67,399.7,214155
2021-04-01 15:15:00,399.675,399.8,399.51,399.64,224183
2021-04-01 15:20:00,399.64,399.675,399.42,399.425,250536
2021-04-01 15:25:00,399.425,399.62,399.425,399.595,136307
2021-04-01 15:30:00,399.595,399.805,399.555,399.7708,234649
2021-04-01 15:35:00,399.77,399.815,399.4914,399.6,289751
2021-04-01 15:40:00,399.59,399.71,399.5801,399.7,250369
2021-04-01 15:45:00,399.7,400.07,399.7,400.045,355903
2021-04-01 15:50:00,400.1,400.19,399.85,400.19,551212
2021-04-01 15:55:00,400.24,400.67,400.155,400.67,1494248
2021-04-01 16:00:00,400.61,400.61,400.61,400.61,101594
2021-04-05 09:30:00,400.61,404.23,400.61,404.12,1186336
2021-04-05 09:35:00,404.12,404.3,403.925,403.945,776279
2021-04-05 09:40:00,403.98,404.1,403.9,403.98,356347
2021-04-05 09:45:00,404.02,404.415,404.02,404.33,389066
2021-04-05 09:50:00,404.34,404.5201,404.3,404.38,335111
2021-04-05 09:55:00,404.43,404.6,404.42,404.56,358810
2021-04-05 10:00:00,404.56,404.68,404.25,404.535,701312
2021-04-05 10:05:00,404.535,404.74,404.42,404.7,410404
2021-04-05 10:10:00,404.7,404.81,404.66,404.78,359869
2021-04-05 10:15:00,404.78,405.28,404.78,405.26,723729
2021-04-05 10:20:00,405.29,405.49,405.26,405.39,591264
2021-04-05 10:25:00,405.395,405.43,405.235,405.3,228525
2021-04-05 10:30:00,405.3,405.6,405.3,405.59,279344
2021-04-05 10:35:00,405.565,405.6799,405.5584,405.66,293515
2021-04-05 10:40:00,405.68,405.92,405.665,405.905,489178
2021-04-05 10:45:00,405.91,406.02,405.91,405.95,155533
2021-04-05 10:50:00,405.965,405.9801,405.6719,405.675,316766
2021-04-05 10:55:00,405.6593,405.84,405.58,405.62,238888
2021-04-05 11:00:00,405.645,405.71,405.5,405.71,217306
2021-04-05 11:05:00,405.7,405.82,405.685,405.81,131589
2021-04-05 11:10:00,405.82,405.97,405.82,405.84,180800
2021-04-05 11:15:00,405.8501,405.9,405.74,405.74,119352
2021-04-05 11:20:00,405.74,405.77,405.64,405.74,93026
2021-04-05 11:25:00,405.73,405.76,405.67,405.71,95103
2021-04-05 11:30:00,405.7119,406.06,405.71,406.04,161824
2021-04-05 11:35:00,406.039,406.46,406.03,406.44,431762
2021-04-05 11:40:00,406.43,406.5,406.36,406.4,210465
2021-04-05 11:45:00,406.395,406.4081,406.26,406.33,154026
2021-04-05 11:50:00,406.32,406.3588,406.1801,406.25,161722
2021-04-05 11:55:00,406.26,406.4,406.175,406.22,216899
2021-04-05 12:00:00,406.22,406.3921,406.22,406.33,130530
2021-04-05 12:05:00,406.33,406.39,406.27,406.3514,79202
2021-04-05 12:10:00,406.3514,406.42,406.3082,406.33,92436
2021-04-05 12:15:00,406.33,406.365,406.285,406.36,117337
2021-04-05 12:20:00,406.35,406.47,406.35,406.46,113183
2021-04-05 12:25:00,406.45,406.67,406.45,406.59,189677
2021-04-05 12:30:00,406.58,406.865,406.58,406.815,238603
2021-04-05 12:35:00,406.81,406.92,406.801,406.82,231232
2021-04-05 12:40:00,406.83,406.87,406.675,406.715,172289
2021-04-05 12:45:00,406.715,406.765,406.635,406.65,116706
2021-04-05 12:50:00,406.6489,406.65,406.28,406.28,185747
2021-04-05 12:55:00,406.265,406.38,406.16,406.36,153985
2021-04-05 13:00:00,406.3601,406.52,406.31,406.5,126031
2021-04-05 13:05:00,406.51,406.61,406.41,406.5004,114669
2021-04-05 13:10:00,406.505,406.53,406.31,406.36,140853
2021-04-05 13:15:00,406.3584,406.3933,406.21,406.3621,174488
2021-04-05 13:20:00,406.34,406.41,406.29,406.29,150667
2021-04-05 13:25:00,406.28,406.33,406.175,406.25,123587
2021-04-05 13:30:00,406.27,406.447,406.26,406.385,142421
2021-04-05 13:35:00,406.395,406.42,406.13,406.22,196579
2021-04-05 13:40:00,406.2248,406.2248,406.08,406.1019,250534
2021-04-05 13:45:00,406.1,406.28,406.1,406.26,181798
2021-04-05 13:50:00,406.27,406.375,406.23,406.375,104937
2021-04-05 13:55:00,406.375,406.59,406.305,406.58,148773
2021-04-05 14:00:00,406.58,406.58,406.37,406.385,204764
2021-04-05 14:05:00,406.36,406.54,406.36,406.48,102413
2021-04-05 14:10:00,406.475,406.52,406.4401,406.485,103716
2021-04-05 14:15:00,406.49,406.52,406.442,406.46,77471
2021-04-05 14:20:00,406.4589,406.4881,406.34,406.3881,117886
2021-04-05 14:25:00,406.3819,406.44,406.33,406.39,112409
2021-04-05 14:30:00,406.39,406.58,406.37,406.52,168075
2021-04-05 14:35:00,406.52,406.675,406.435,406.66,182164
2021-04-05 14:40:00,406.67,406.81,406.47,406.48,306647
2021-04-05 14:45:00,406.4916,406.54,406.35,406.42,322976
2021-04-05 14:50:00,406.41,406.48,406.18,406.21,210180
2021-04-05 14:55:00,406.21,406.36,406.105,406.11,145739
2021-04-05 15:00:00,406.11,406.205,405.79,405.82,372391
2021-04-05 15:05:00,405.81,405.9999,405.75,405.9999,316461
2021-04-05 15:10:00,405.95,406.03,405.95,406.01,214089
2021-04-05 15:15:00,406.0,406.38,405.95,406.37,290868
2021-04-05 15:20:00,406.38,406.42,406.18,406.215,343499
2021-04-05 15:25:00,406.22,406.22,405.83,406.02,304346
2021-04-05 15:30:00,406.015,406.02,405.84,405.88,250778
2021-04-05 15:35:00,405.88,406.3101,405.88,406.27,307278
2021-04-05 15:40:00,406.27,406.37,405.93,406.33,348406
2021-04-05 15:45:00,406.3,406.69,406.2,406.5,482886
2021-04-05 15:50:00,406.45,406.76,406.12,406.76,695530
2021-04-05 15:55:00,406.715,406.78,406.25,406.3,1505179
2021-04-06 09:30:00,405.76,405.915,405.63,405.88,835161
2021-04-06 09:35:00,405.82,406.128,405.514,406.005,807573
2021-04-06 09:40:00,405.97,406.25,405.97,406.24,448559
2021-04-06 09:45:00,406.2511,406.4,406.22,406.32,460836
2021-04-06 09:50:00,406.31,406.79,406.27,406.7698,613152
2021-04-06 09:55:00,406.772,406.8802,406.7,406.76,499765
2021-04-06 10:00:00,406.77,407.0,406.77,406.959,362882
2021-04-06 10:05:00,406.959,406.99,406.7119,406.86,413743
2021-04-06 10:10:00,406.86,406.86,406.6401,406.85,338613
2021-04-06 10:15:00,406.83,407.01,406.69,406.9596,412521
2021-04-06 10:20:00,406.962,407.05,406.85,407.02,340954
2021-04-06 10:25:00,407.01,407.19,406.9501,406.9501,308378
2021-04-06 10:30:00,406.91,406.94,406.67,406.8,617326
2021-04-06 10:35:00,406.79,406.86,406.615,406.81,374060
2021-04-06 10:40:00,406.84,406.96,406.5881,406.66,474294
2021-04-06 10:45:00,406.66,406.75,406.63,406.66,209813
2021-04-06 10:50:00,406.66,406.8319,406.58,406.8319,187987
2021-04-06 10:55:00,406.85,406.98,406.82,406.84,219647
2021-04-06 11:00:00,406.85,406.9,406.57,406.69,307095
2021-04-06 11:05:00,406.665,406.8,406.5101,406.79,278122
2021-04-06 11:10:00,406.79,406.99,406.765,406.99,206922
2021-04-06 11:15:00,407.02,407.1211,406.87,406.9198,303166
2021-04-06 11:20:00,406.9,406.9799,406.78,406.83,141219
2021-04-06 11:25:00,406.81,406.94,406.789,406.9,165693
2021-04-06 11:30:00,406.9,406.95,406.7008,406.83,194767
2021-04-06 11:35:00,406.831,407.105,406.82,407.065,190736
2021-04-06 11:40:00,407.0501,407.135,407.01,407.095,142909
2021-04-06 11:45:00,407.105,407.205,407.105,407.17,109966
2021-04-06 11:50:00,407.19,407.22,407.165,407.2,85513
2021-04-06 11:55:00,407.195,407.21,407.11,407.18,142156
2021-04-06 12:00:00,407.18,407.205,407.01,407.045,193769
2021-04-06 12:05:00,407.045,407.12,406.99,407.04,104306
2021-04-06 12:10:00,407.02,407.08,406.9719,407.05,96651
2021-04-06 12:15:00,407.05,407.21,407.03,407.03,181207
2021-04-06 12:20:00,407.05,407.1711,406.99,407.04,146472
2021-04-06 12:25:00,407.04,407.09,406.88,406.885,139896
2021-04-06 12:30:00,406.89,406.92,406.785,406.89,170864
2021-04-06 12:35:00,406.89,406.9,406.65,406.7,157752
2021-04-06 12:40:00,406.68,406.8,406.6514,406.78,120187
2021-04-06 12:45:00,406.78,406.85,406.68,406.76,132261
2021-04-06 12:50:00,406.76,406.81,406.6801,406.8,125216
2021-04-06 12:55:00,406.8,406.86,406.75,406.82,120859
2021-04-06 13:00:00,406.805,406.8499,406.53,406.55,155594
2021-04-06 13:05:00,406.58,406.61,406.51,406.51,178072
2021-04-06 13:10:00,406.51,406.55,406.285,406.4299,311310
2021-04-06 13:15:00,406.425,406.53,406.31,406.34,161458
2021-04-06 13:20:00,406.34,406.37,406.125,406.155,189148
2021-04-06 13:25:00,406.155,406.16,405.8915,406.059,293861
2021-04-06 13:30:00,406.03,406.26,405.92,406.225,217774
2021-04-06 13:35:00,406.208,406.459,406.2001,406.459,190410
2021-04-06 13:40:00,406.45,406.6029,406.42,406.53,168278
2021-04-06 13:45:00,406.51,406.67,406.5,406.58,155960
2021-04-06 13:50:00,406.56,406.65,406.5085,406.64,101048
2021-04-06 13:55:00,406.64,406.68,406.555,406.62,86246
2021-04-06 14:00:00,406.62,406.7798,406.55,406.7798,170925
2021-04-06 14:05:00,406.7502,406.7502,406.62,406.67,136883
2021-04-06 14:10:00,406.672,406.81,406.64,406.7499,123791
2021-04-06 14:15:00,406.75,406.775,406.67,406.7,91825
2021-04-06 14:20:00,406.69,406.73,406.62,406.73,102494
2021-04-06 14:25:00,406.73,406.735,406.64,406.685,82215
2021-04-06 14:30:00,406.685,406.7,406.5405,406.5405,154046
2021-04-06 14:35:00,406.5405,406.5405,406.3,406.44,284414
2021-04-06 14:40:00,406.43,406.75,406.43,406.63,220645
2021-04-06 14:45:00,406.63,406.79,406.57,406.79,141952
2021-04-06 14:50:00,406.7999,406.7999,406.49,406.61,245037
2021-04-06 14:55:00,406.6,406.825,406.58,406.58,191611
2021-04-06 15:00:00,406.61,406.67,406.03,406.11,354575
2021-04-06 15:05:00,406.1,406.25,405.97,406.01,212033
2021-04-06 15:10:00,406.01,406.2,405.97,406.165,226957
2021-04-06 15:15:00,406.16,406.37,405.98,406.34,198595
2021-04-06 15:20:00,406.35,406.46,406.31,406.4101,199918
2021-04-06 15:25:00,406.42,406.42,406.1601,406.26,221073
2021-04-06 15:30:00,406.26,406.37,406.15,406.15,210343
2021-04-06 15:35:00,406.13,406.18,405.92,405.92,280810
2021-04-06 15:40:00,405.88,406.12,405.83,405.83,351847
2021-04-06 15:45:00,405.83,406.0,405.7819,405.84,269958
2021-04-06 15:50:00,405.72,405.765,405.45,405.485,803216
2021-04-06 15:55:00,405.46,406.09,405.46,406.09,1582976
2021-04-06 16:00:00,406.08,406.08,406.08,406.08,87264
2021-04-07 09:30:00,405.94,406.39,405.94,406.2,692639
2021-04-07 09:35:00,406.2211,406.56,406.1556,406.46,428402
2021-04-07 09:40:00,406.475,406.6,406.32,406.43,437218
2021-04-07 09:45:00,406.44,406.565,406.38,406.45,247745
2021-04-07 09:50:00,406.48,406.48,406.32,406.37,232027
2021-04-07 09:55:00,406.37,406.41,406.2101,406.2599,196131
2021-04-07 10:00:00,406.29,406.55,406.05,406.55,343214
2021-04-07 10:05:00,406.53,406.59,406.32,406.43,335152
2021-04-07 10:10:00,406.44,406.56,406.36,406.445,169581
2021-04-07 10:15:00,406.455,406.52,406.2699,406.47,199776
2021-04-07 10:20:00,406.48,406.73,406.45,406.7,254077
2021-04-07 10:25:00,406.7,406.83,406.62,406.83,250147
2021-04-07 10:30:00,406.83,406.915,406.75,406.78,255991
2021-04-07 10:35:00,406.8,406.83,406.71,406.785,137575
2021-04-07 10:40:00,406.77,406.93,406.77,406.84,204723
2021-04-07 10:45:00,406.84,406.9584,406.79,406.89,170823
2021-04-07 10:50:00,406.895,406.895,406.7,406.81,177624
2021-04-07 10:55:00,406.795,406.83,406.63,406.68,168054
2021-04-07 11:00:00,406.67,406.85,406.64,406.74,215881
2021-04-07 11:05:00,406.74,406.93,406.7,406.73,211035
2021-04-07 11:10:00,406.73,406.77,406.68,406.74,88690
2021-04-07 11:15:00,406.745,406.75,406.61,406.62,133890
2021-04-07 11:20:00,406.61,406.64,406.38,406.38,215270
2021-04-07 11:25:00,406.3781,406.42,406.195,406.2499,392201
2021-04-07 11:30:00,406.24,406.26,405.96,406.19,526946
2021-04-07 11:35:00,406.175,406.26,405.72,405.72,276392
2021-04-07 11:40:00,405.72,405.81,405.63,405.7611,382103
2021-04-07 11:45:00,405.7311,405.99,405.6619,405.85,294044
2021-04-07 11:50:00,405.85,405.95,405.83,405.94,166894
2021-04-07 11:55:00,405.91,406.06,405.69,406.06,256439
2021-04-07 12:00:00,406.07,406.2615,406.05,406.195,180311
2021-04-07 12:05:00,406.18,406.305,406.1219,406.27,133421
2021-04-07 12:10:00,406.28,406.29,406.03,406.1,188109
2021-04-07 12:15:00,406.0989,406.0989,405.58,405.6216,501312
2021-04-07 12:20:00,405.6216,405.975,405.61,405.97,373612
2021-04-07 12:25:00,405.96,406.0,405.5309,405.5309,360785
2021-04-07 12:30:00,405.53,405.82,405.46,405.76,296467
2021-04-07 12:35:00,405.77,406.06,405.7,406.0319,185157
2021-04-07 12:40:00,406.04,406.05,405.9201,405.925,166649
2021-04-07 12:45:00,405.92,406.15,405.89,406.02,210160
2021-04-07 12:50:00,406.02,406.2407,406.0,406.07,240965
2021-04-07 12:55:00,406.07,406.17,406.03,406.06,206535
2021-04-07 13:00:00,406.055,406.23,405.9614,406.08,164451
2021-04-07 13:05:00,406.12,406.31,405.96,406.0389,174916
2021-04-07 13:10:00,406.01,406.24,406.0,406.22,123160
2021-04-07 13:15:00,406.19,406.24,406.05,406.08,95999
2021-04-07 13:20:00,406.08,406.16,405.89,405.89,116604
2021-04-07 13:25:00,405.9,406.13,405.9,406.0386,99725
2021-04-07 13:30:00,406.05,406.2099,405.98,406.1602,107136
2021-04-07 13:35:00,406.19,406.253,406.07,406.253,168380
2021-04-07 13:40:00,406.253,406.28,406.19,406.28,90705
2021-04-07 13:45:00,406.28,406.36,406.25,406.25,122345
2021-04-07 13:50:00,406.26,406.35,406.185,406.29,91499
2021-04-07 13:55:00,406.295,406.45,406.28,406.39,108643
2021-04-07 14:00:00,406.39,406.73,406.35,406.51,226753
2021-04-07 14:05:00,406.51,406.835,406.46,406.65,296202
2021-04-07 14:10:00,406.65,406.9,406.65,406.85,193810
2021-04-07 14:15:00,406.86,406.9,406.745,406.8,130428
2021-04-07 14:20:00,406.79,406.8113,406.61,406.75,159198
